date,campaign_name,impressions,clicks,conversions,spend
2025-01-15,IG Campaign D,2469,88,23,727.66
2025-01-01,IG Campaign D,8453,1398,265,876.61
2024-10-08,IG Campaign B,15984,1996,518,179.29
2024-12-17,IG Campaign C,16480,427,58,738.74
2025-01-06,IG Campaign C,6856,538,59,1328.38
2024-08-27,IG Campaign B,12584,562,50,1179.95
2025-07-03,IG Campaign C,7845,797,162,1771.17
2024-10-22,IG Campaign B,1058,83,17,1376.54
2024-10-05,IG Campaign A,2014,305,81,247.4
2025-05-12,IG Campaign D,17700,1195,342,717.0
2025-06-14,IG Campaign C,19710,1404,212,1379.87
2025-03-05,IG Campaign D,4618,394,22,1811.37
2024-10-07,IG Campaign C,15762,2592,557,718.2
2025-02-22,IG Campaign B,16719,465,79,913.73
2025-05-07,IG Campaign B,8862,1435,384,1728.75
2024-12-12,IG Campaign D,13110,1893,388,379.64
2024-09-03,IG Campaign D,17449,1601,374,621.89
2024-12-10,IG Campaign D,9925,1011,289,753.56
2025-04-09,IG Campaign B,10765,1651,379,1521.99
2024-11-24,IG Campaign D,13746,397,104,378.12
2025-04-18,IG Campaign C,4015,704,172,1402.48
2024-10-10,IG Campaign D,17817,364,56,312.6
2025-04-08,IG Campaign D,14335,592,115,192.73
2025-06-08,IG Campaign A,19261,2252,235,562.28
2025-04-20,IG Campaign C,15071,1258,159,948.22
2024-10-23,IG Campaign B,8678,697,189,1339.67
2025-06-24,IG Campaign A,14669,294,30,877.42
2025-06-23,IG Campaign A,19617,3516,621,1013.14
2025-06-06,IG Campaign D,2639,190,48,1795.61
2024-11-13,IG Campaign C,4604,482,130,896.83
2024-09-06,IG Campaign A,10647,1123,262,1572.4
2025-05-06,IG Campaign C,14922,1895,296,695.7
2024-11-30,IG Campaign C,17460,780,174,357.47
2024-11-13,IG Campaign B,12479,1178,100,645.92
2025-02-19,IG Campaign D,19518,2262,590,367.69
2025-04-13,IG Campaign B,18856,2920,383,234.97
2025-03-03,IG Campaign C,10505,1417,352,581.99
2025-06-28,IG Campaign C,14548,147,17,445.1
2024-12-17,IG Campaign A,16293,1660,344,188.12
2024-08-09,IG Campaign C,9817,1679,460,1335.61
2025-04-22,IG Campaign C,16108,2711,449,196.23
2024-12-06,IG Campaign D,10018,1484,244,1062.67
2025-01-13,IG Campaign A,18653,2546,259,1049.09
2025-02-13,IG Campaign C,8171,131,13,808.5
2025-06-27,IG Campaign D,7746,316,84,255.46
2025-03-11,IG Campaign B,14919,183,42,1084.65
2025-06-19,IG Campaign D,11333,188,10,1350.52
2025-06-25,IG Campaign C,4541,566,133,1626.34
2025-07-31,IG Campaign C,3474,130,18,1330.64
2025-01-07,IG Campaign A,5437,906,68,505.37
2025-05-23,IG Campaign D,9285,369,79,785.02
2025-01-02,IG Campaign A,1277,76,18,1158.01
2025-04-02,IG Campaign B,17534,330,58,1014.9
2025-02-24,IG Campaign C,7631,1512,197,226.49
2024-08-31,IG Campaign D,8652,1101,57,122.48
2024-11-10,IG Campaign D,7368,1257,142,993.25
2025-06-30,IG Campaign C,13013,322,84,631.75
2024-12-07,IG Campaign B,5670,754,106,353.52
2025-02-15,IG Campaign B,14112,1081,252,262.89
2024-11-27,IG Campaign D,17487,1150,116,269.1
2025-02-23,IG Campaign B,16543,3071,303,788.75
2025-03-20,IG Campaign B,7280,1391,325,731.09
2024-08-01,IG Campaign D,15667,2859,364,845.23
2024-11-11,IG Campaign C,12387,299,24,1336.42
2025-03-04,IG Campaign B,12354,1185,103,1259.09
2025-01-30,IG Campaign B,13651,2167,218,1449.28
2024-09-02,IG Campaign D,5640,1015,51,1365.82
2025-02-04,IG Campaign C,10597,269,62,579.93
2025-05-26,IG Campaign C,10779,523,153,1352.32
2024-12-12,IG Campaign C,19659,1471,221,1086.66
2024-09-28,IG Campaign B,5699,566,90,475.05
2025-01-10,IG Campaign D,1506,138,17,347.71
2024-09-17,IG Campaign B,1337,257,76,1806.06
2025-01-03,IG Campaign D,5393,768,77,262.74
2024-08-21,IG Campaign D,15672,1413,397,1807.16
2025-05-28,IG Campaign B,4052,584,127,1994.2
2025-01-31,IG Campaign B,9107,683,121,489.52
2025-03-19,IG Campaign A,19814,409,97,1885.45
2024-09-08,IG Campaign B,1618,61,18,648.99
2025-07-31,IG Campaign D,4937,787,60,1974.78
2025-03-24,IG Campaign B,18266,959,81,1643.15
2025-07-09,IG Campaign D,11787,284,17,1205.13
2025-04-16,IG Campaign B,2292,139,7,747.74
2024-10-20,IG Campaign C,12132,807,114,1195.68
2025-03-23,IG Campaign D,18682,3690,526,1417.63
2024-09-21,IG Campaign A,3552,404,91,666.85
2024-09-12,IG Campaign A,4212,395,67,1972.79
2025-02-15,IG Campaign B,4684,136,26,1154.13
2025-03-18,IG Campaign C,5755,1101,139,1471.41
2025-05-13,IG Campaign B,17967,740,129,246.66
2024-11-04,IG Campaign B,10507,442,128,1153.23
2025-04-18,IG Campaign D,11899,1470,217,1014.93
2025-03-21,IG Campaign C,13612,1385,199,623.93
2025-05-24,IG Campaign D,1129,134,19,1811.88
2025-07-31,IG Campaign B,12364,603,127,491.69
2024-08-18,IG Campaign C,13703,775,105,334.35
2025-01-20,IG Campaign A,13035,2149,474,1231.13
2025-03-06,IG Campaign A,7420,734,40,1886.27
2025-02-19,IG Campaign D,19717,1848,192,685.55
2024-10-17,IG Campaign A,3814,698,125,1340.05
2024-11-22,IG Campaign A,2904,129,36,1125.31
2025-01-24,IG Campaign B,17811,2522,502,923.27
2025-06-07,IG Campaign C,14561,2338,263,585.4
2025-01-29,IG Campaign A,13784,2092,587,1824.27
2024-12-14,IG Campaign A,8688,530,113,1668.62
2025-07-16,IG Campaign B,16591,251,62,1770.8
2025-06-26,IG Campaign C,7783,797,234,584.54
2025-03-19,IG Campaign B,6274,917,240,1417.85
2025-07-23,IG Campaign B,10431,211,61,607.35
2024-08-15,IG Campaign D,1516,64,14,707.4
2025-05-30,IG Campaign C,1999,21,4,1016.33
2025-03-16,IG Campaign C,12044,454,136,253.46
2024-10-25,IG Campaign B,6994,767,48,405.63
2024-09-12,IG Campaign D,16569,1654,187,302.97
2025-04-09,IG Campaign C,5397,373,36,1400.51
2025-07-08,IG Campaign A,7838,635,171,618.28
2025-05-25,IG Campaign C,11913,770,103,409.13
2024-08-19,IG Campaign B,3850,100,22,382.73
2025-04-25,IG Campaign D,4549,201,22,501.49
2024-12-31,IG Campaign C,8660,648,94,827.42
2025-01-28,IG Campaign D,13123,2366,554,205.07
2025-03-02,IG Campaign C,6321,1254,124,822.99
2025-06-12,IG Campaign C,16763,1704,420,1817.63
2025-07-12,IG Campaign A,18840,2598,143,1572.09
2025-03-09,IG Campaign D,10650,1254,221,1458.7
2024-08-23,IG Campaign B,13359,2245,225,1007.8
2025-04-14,IG Campaign B,5419,1063,317,1865.09
2025-02-01,IG Campaign B,7054,133,29,1137.49
2024-11-26,IG Campaign C,18033,2513,296,976.02
2024-10-11,IG Campaign C,19764,515,84,1156.04
2024-12-09,IG Campaign A,18982,411,88,1387.03
2025-04-24,IG Campaign A,8428,671,189,202.47
2025-03-27,IG Campaign B,17924,1456,190,1070.3
2024-10-26,IG Campaign A,10208,1591,386,801.77
2025-03-21,IG Campaign A,13661,541,102,961.96
2024-11-06,IG Campaign B,17994,2208,129,329.38
2025-07-10,IG Campaign D,3014,485,35,1174.33
2024-09-15,IG Campaign D,15720,942,68,102.11
2025-06-09,IG Campaign A,2731,114,22,136.62
2025-06-09,IG Campaign C,3949,631,76,474.77
2024-10-14,IG Campaign A,12964,1305,384,1652.0
2025-06-27,IG Campaign D,15976,1628,123,382.38
2025-03-18,IG Campaign B,19176,3828,1039,1962.44
2024-10-08,IG Campaign A,9085,1264,227,156.19
2024-10-01,IG Campaign B,6187,188,51,506.19
2025-06-03,IG Campaign B,7145,585,55,177.79
2024-10-05,IG Campaign B,13263,1009,170,1811.6
2024-10-25,IG Campaign D,19743,872,43,357.1
2024-11-07,IG Campaign A,9116,859,88,1927.56
2024-09-01,IG Campaign C,13037,461,92,1523.12
2025-02-05,IG Campaign C,10291,1733,212,594.76
2024-12-27,IG Campaign D,3358,406,83,614.32
2025-01-20,IG Campaign B,14272,447,47,1532.44
2025-02-21,IG Campaign B,10896,2154,639,403.4
2024-12-31,IG Campaign D,13111,2104,244,560.65
2025-07-26,IG Campaign C,1756,331,63,1013.7
2025-06-12,IG Campaign A,10759,692,114,655.88
2025-07-12,IG Campaign C,11361,1439,211,697.06
2024-11-28,IG Campaign C,13564,1950,216,245.9
2025-07-11,IG Campaign D,13114,437,37,504.72
2024-12-10,IG Campaign C,9947,1468,163,1096.54
2024-08-17,IG Campaign A,13117,1906,286,978.12
2024-10-04,IG Campaign B,5376,341,32,1152.22
2025-07-15,IG Campaign D,7720,470,85,622.18
2024-12-13,IG Campaign B,17542,1834,276,1560.53
2025-06-13,IG Campaign C,3236,317,37,122.92
2024-10-26,IG Campaign C,14408,715,169,1141.41
2025-02-12,IG Campaign D,2885,98,23,945.79
2024-10-04,IG Campaign D,16096,2715,308,1366.55
2025-07-02,IG Campaign A,5827,203,33,1748.44
2025-03-19,IG Campaign A,18325,906,149,1305.13
2024-12-23,IG Campaign C,13670,197,37,1410.77
2024-10-04,IG Campaign D,1847,343,25,1515.14
2025-05-17,IG Campaign D,10103,1444,256,911.54
2025-04-25,IG Campaign C,12204,132,14,1384.29
2024-10-23,IG Campaign C,7683,1527,142,683.57
2025-07-17,IG Campaign D,14342,1296,287,1097.31
2025-04-26,IG Campaign A,17947,2445,469,1456.4
2025-07-28,IG Campaign B,9868,1451,412,125.81
2025-05-13,IG Campaign D,10491,1654,203,433.58
2024-11-17,IG Campaign B,19674,3211,407,660.38
2024-08-29,IG Campaign A,1346,69,13,562.34
2024-12-15,IG Campaign D,6228,471,87,877.42
2024-12-17,IG Campaign D,6634,776,186,425.46
2024-12-20,IG Campaign A,6516,628,117,645.42
2025-02-07,IG Campaign D,11186,1679,106,1266.47
2025-02-15,IG Campaign C,17074,1178,164,1006.19
2025-03-08,IG Campaign B,4598,757,76,837.14
2024-10-28,IG Campaign B,4663,533,84,1964.53
2025-01-27,IG Campaign A,5311,207,60,716.75
2025-07-26,IG Campaign B,4882,343,57,1997.38
2024-12-19,IG Campaign C,16181,1004,209,953.56
2025-01-18,IG Campaign A,11540,942,52,1660.13
2025-02-18,IG Campaign A,5741,1074,280,1971.29
2024-12-23,IG Campaign D,9021,1201,346,1560.19
2025-07-25,IG Campaign B,6523,1079,54,800.08
2024-08-05,IG Campaign B,3437,447,68,984.99
2025-02-27,IG Campaign C,11088,1245,218,1892.24
2025-01-06,IG Campaign A,9272,1462,297,527.93
2024-10-26,IG Campaign B,9283,1330,333,1762.31
2025-03-10,IG Campaign D,11412,1055,182,1544.67
2025-05-20,IG Campaign B,2629,53,4,538.51
2025-07-13,IG Campaign A,1449,97,13,1670.34
2024-10-28,IG Campaign B,16514,188,9,241.55
2025-01-22,IG Campaign A,11907,2041,546,1771.68
2025-06-07,IG Campaign A,9032,1457,124,1214.77
2025-05-05,IG Campaign D,5375,710,72,1636.81
2025-06-29,IG Campaign B,9382,501,40,1306.33
2025-03-17,IG Campaign D,9539,1505,229,920.24
2025-02-14,IG Campaign A,8144,806,146,163.02
2025-07-28,IG Campaign D,11105,1005,203,395.38
2025-03-26,IG Campaign C,9820,1136,291,1458.22
2024-12-10,IG Campaign A,17382,2421,157,928.7
2024-11-14,IG Campaign C,17948,2060,152,448.76
2025-06-29,IG Campaign C,12898,1563,361,1805.63
2024-09-17,IG Campaign A,13633,565,48,708.09
2025-01-19,IG Campaign B,19758,304,58,1806.26
2025-01-31,IG Campaign D,16040,1890,516,721.35
2025-03-19,IG Campaign C,18378,318,73,178.9
2025-01-11,IG Campaign A,14320,2722,614,1857.54
2024-11-09,IG Campaign C,3671,459,82,1009.84
2024-09-06,IG Campaign D,12367,215,20,507.78
2025-06-07,IG Campaign A,5345,494,116,414.53
2024-09-16,IG Campaign B,16833,546,28,1057.62
2024-10-01,IG Campaign B,13860,1087,100,1632.26
2025-05-19,IG Campaign A,19388,2099,351,1847.48
2024-11-10,IG Campaign B,11090,782,200,1012.34
2024-08-02,IG Campaign A,10427,1393,82,1522.29
2025-04-13,IG Campaign C,11164,985,286,1897.38
2025-04-07,IG Campaign A,3155,227,52,551.02
2025-07-26,IG Campaign A,17223,2390,571,935.12
2025-01-09,IG Campaign C,16301,1321,264,1316.14
2025-05-20,IG Campaign C,6157,884,211,792.06
2025-03-02,IG Campaign D,11153,2068,265,308.1
2024-11-26,IG Campaign D,5246,874,105,1038.14
2024-08-19,IG Campaign C,3963,58,4,1614.33
2024-08-07,IG Campaign A,5219,984,151,1736.99
2024-10-16,IG Campaign A,6015,575,30,639.87
2024-11-20,IG Campaign C,15354,757,222,542.45
2024-08-06,IG Campaign B,6510,416,88,355.93
2025-07-27,IG Campaign A,11766,1628,477,569.1
2024-11-01,IG Campaign A,3142,239,60,1121.54
2024-09-24,IG Campaign C,8116,1417,369,1737.54
2025-05-16,IG Campaign C,17705,1258,241,1695.58
2025-03-08,IG Campaign A,11901,2188,367,1570.22
2025-02-22,IG Campaign D,8845,1493,96,1938.41
2025-06-12,IG Campaign B,3470,210,22,1588.39
2025-06-28,IG Campaign C,14999,1358,364,1084.06
2025-07-02,IG Campaign C,1090,41,8,994.25
2025-06-14,IG Campaign A,18282,627,113,1124.25
2025-02-02,IG Campaign C,15412,823,105,856.22
2025-02-07,IG Campaign D,9365,1117,196,1591.35
2025-02-23,IG Campaign A,19685,3410,881,932.25
2024-12-13,IG Campaign A,7106,414,69,923.44
2024-08-05,IG Campaign C,12962,1603,319,1151.86
2024-11-21,IG Campaign A,8693,1333,303,1393.79
2025-07-07,IG Campaign D,3770,195,54,1016.99
2024-09-13,IG Campaign C,15615,2064,133,569.48
2025-01-30,IG Campaign D,5326,422,117,301.8
2025-01-23,IG Campaign B,7884,382,43,963.37
2025-01-20,IG Campaign C,17409,679,176,879.69
2024-12-09,IG Campaign C,8953,811,44,812.26
2024-09-11,IG Campaign C,3365,319,52,1996.8
2025-04-28,IG Campaign A,15959,2272,523,100.33
2025-06-16,IG Campaign D,6264,1208,287,746.81
2024-09-19,IG Campaign B,11997,2230,479,1978.3
2024-08-08,IG Campaign A,5536,465,61,731.15
2024-08-18,IG Campaign B,11208,1882,480,496.37
2025-03-06,IG Campaign A,11019,1206,322,551.28
2025-07-11,IG Campaign D,5367,357,44,387.09
2025-03-19,IG Campaign C,2756,322,58,1829.23
2024-09-24,IG Campaign C,17794,3154,239,1098.78
2025-05-18,IG Campaign C,10491,1198,159,448.95
2025-02-10,IG Campaign A,19988,755,153,1532.99
2024-08-14,IG Campaign C,5146,399,119,230.69
2024-08-06,IG Campaign B,6355,650,80,1171.21
2024-10-11,IG Campaign D,13376,2478,603,1637.37
2025-04-28,IG Campaign A,8654,839,85,455.49
2024-10-20,IG Campaign C,11730,1893,374,1517.67
2025-01-14,IG Campaign D,5450,687,122,1115.6
2024-10-04,IG Campaign C,2231,225,52,1985.03
2024-10-11,IG Campaign D,8107,1222,191,560.03
2025-07-24,IG Campaign A,13884,1376,362,1049.47
2024-12-06,IG Campaign A,17672,242,51,557.81
2025-03-26,IG Campaign D,15829,1299,242,932.64
2025-03-01,IG Campaign D,9484,115,11,1834.73
2024-10-19,IG Campaign A,11176,939,189,221.4
2025-06-22,IG Campaign C,5392,136,34,1999.8
2024-11-05,IG Campaign B,12184,1239,103,1775.36
2025-07-09,IG Campaign C,3631,108,25,608.76
2025-07-19,IG Campaign D,16146,3192,698,1466.31
2025-02-17,IG Campaign B,13489,961,210,968.81
2025-03-30,IG Campaign A,8953,1060,257,1712.17
2024-11-04,IG Campaign B,1105,140,34,1328.84
2024-08-16,IG Campaign D,11802,1499,412,345.89
2024-10-01,IG Campaign A,6118,554,96,1707.74
2024-12-16,IG Campaign A,15508,741,129,1860.93
2025-06-14,IG Campaign D,5841,79,16,1237.12
2024-09-12,IG Campaign C,15481,2152,572,1865.55
2025-03-01,IG Campaign D,2638,469,106,458.38
2025-02-17,IG Campaign A,19506,3589,706,1985.4
2024-09-07,IG Campaign C,16109,2629,222,114.63
2025-07-11,IG Campaign C,5620,1008,69,1264.5
2025-04-08,IG Campaign D,7238,1145,146,771.19
2025-02-23,IG Campaign D,17952,753,76,475.37
2024-08-12,IG Campaign B,11857,1492,286,1385.5
2025-03-31,IG Campaign D,1330,197,23,1653.62
2025-04-20,IG Campaign C,7927,236,67,381.25
2025-06-25,IG Campaign A,4449,237,14,592.79
2025-05-14,IG Campaign C,4642,401,50,1837.79
2025-04-08,IG Campaign B,1885,109,14,349.41
2025-01-09,IG Campaign B,17682,2021,387,1988.18
2025-02-18,IG Campaign D,2859,249,59,604.02
2025-05-28,IG Campaign A,9549,135,24,1049.46
2025-07-26,IG Campaign C,5072,729,50,1270.98
2025-02-15,IG Campaign B,10030,1815,222,431.75
2024-09-06,IG Campaign A,2421,153,19,1666.49
2025-01-18,IG Campaign D,4973,945,105,428.99
2024-09-11,IG Campaign D,14349,789,165,1997.47
2024-09-01,IG Campaign C,12714,782,185,400.68
2024-11-04,IG Campaign D,10494,2043,358,1754.03
2025-03-07,IG Campaign B,7124,1359,261,682.13
2025-05-21,IG Campaign A,10711,1032,262,1435.38
2025-07-29,IG Campaign A,17185,601,90,1799.23
2024-10-14,IG Campaign A,9719,1755,245,794.94
2024-12-03,IG Campaign B,14480,1105,261,1704.8
2024-09-15,IG Campaign C,13565,974,286,849.67
2024-11-19,IG Campaign D,1338,40,10,288.16
2024-10-20,IG Campaign A,18069,832,88,370.29
2025-01-03,IG Campaign B,7312,1454,232,554.65
2024-11-30,IG Campaign C,5970,739,174,1081.09
2025-03-06,IG Campaign B,3474,641,173,801.49
2024-12-02,IG Campaign C,16328,908,128,840.27
2025-03-21,IG Campaign A,19503,2014,463,1771.36
2025-05-16,IG Campaign A,17813,2581,139,1890.72
2025-05-02,IG Campaign A,9509,415,69,1493.62
2025-05-10,IG Campaign C,13772,2020,303,1394.94
2025-07-11,IG Campaign C,2825,315,66,148.65
2025-03-25,IG Campaign B,2089,398,80,322.3
2025-01-30,IG Campaign B,3384,406,31,368.03
2025-03-21,IG Campaign A,5219,445,119,159.04
2025-07-06,IG Campaign A,8553,1652,347,1649.65
2025-04-04,IG Campaign C,13465,1963,421,134.14
2024-10-07,IG Campaign A,5887,583,105,921.71
2025-05-19,IG Campaign C,19384,2086,600,1406.07
2025-02-28,IG Campaign C,10277,1970,536,234.28
2025-01-03,IG Campaign B,11755,1523,137,983.02
2025-03-25,IG Campaign C,17491,3061,745,1320.66
2024-10-20,IG Campaign C,15626,451,34,1327.29
2025-02-07,IG Campaign D,14426,2629,594,529.79
2024-10-20,IG Campaign C,19464,2820,722,1694.92
2025-01-20,IG Campaign D,11522,455,115,1604.12
2025-01-09,IG Campaign D,11063,964,248,239.12
2024-12-07,IG Campaign C,2875,379,56,1130.28
2024-12-05,IG Campaign C,16904,2986,282,803.25
2025-06-15,IG Campaign D,6847,709,77,1360.51
2024-08-10,IG Campaign C,11961,608,69,1210.46
2025-02-17,IG Campaign B,10831,1394,325,802.66
2025-03-31,IG Campaign A,1224,44,6,598.33
2025-06-25,IG Campaign A,16124,2005,182,947.16
2025-05-08,IG Campaign D,17081,2990,426,705.51
2024-10-27,IG Campaign A,11031,1159,148,575.86
2025-05-03,IG Campaign D,2842,164,42,641.7
2025-07-02,IG Campaign D,6151,1196,344,925.8
2025-02-08,IG Campaign C,12490,770,172,1540.54
2025-06-30,IG Campaign B,8724,437,80,1218.99
2025-04-19,IG Campaign D,4397,378,102,1224.92
2025-03-02,IG Campaign D,8760,566,168,633.4
2025-06-07,IG Campaign B,15043,2374,616,848.21
2024-09-16,IG Campaign A,15851,1405,173,1645.42
2025-05-27,IG Campaign C,4816,492,80,442.31
2025-02-13,IG Campaign B,10441,1955,104,1040.89
2025-03-31,IG Campaign C,2067,319,29,1762.64
2025-01-31,IG Campaign C,11754,2266,206,1409.33
2025-05-22,IG Campaign D,18003,3170,467,1821.13
2024-08-03,IG Campaign B,2406,53,4,831.66
2025-07-05,IG Campaign D,19138,2863,185,1251.0
2024-11-30,IG Campaign A,4401,781,50,1946.18
2025-05-19,IG Campaign B,11660,923,238,239.98
2024-08-27,IG Campaign B,13597,1368,147,1557.36
2024-11-08,IG Campaign D,19083,1441,93,1809.59
2025-02-10,IG Campaign D,12759,781,217,939.75
2024-09-15,IG Campaign C,5926,112,30,1531.48
2025-01-19,IG Campaign B,7607,293,23,1341.07
2024-08-15,IG Campaign A,6797,808,216,1487.11
2025-02-10,IG Campaign C,18646,1678,235,1909.16
2025-01-28,IG Campaign A,10911,1272,193,1950.57
2024-12-19,IG Campaign C,10532,2079,615,1801.37
2025-07-17,IG Campaign D,3119,414,85,1781.33
2025-01-15,IG Campaign A,18052,3335,965,755.27
2024-08-01,IG Campaign A,16256,1353,394,463.67
2025-01-03,IG Campaign A,19516,3282,712,1092.01
2025-03-31,IG Campaign B,3063,228,21,128.11
2025-01-11,IG Campaign A,12072,2208,290,426.5
2025-02-21,IG Campaign B,18506,1364,323,537.75
2025-05-13,IG Campaign C,4678,253,52,937.64
2025-03-14,IG Campaign A,5714,849,241,815.58
2025-06-24,IG Campaign A,9483,1213,238,1458.69
2025-03-06,IG Campaign C,1353,116,21,1877.51
2024-12-14,IG Campaign D,1808,178,13,1778.81
2024-10-25,IG Campaign D,3563,688,131,1669.2
2025-03-31,IG Campaign B,15699,1359,328,710.41
2024-10-04,IG Campaign B,9317,1244,136,1411.24
2025-04-29,IG Campaign B,14531,1259,258,579.84
2025-06-12,IG Campaign C,9414,390,100,283.75
2024-09-28,IG Campaign D,19590,2184,427,1844.71
2025-07-30,IG Campaign B,13510,2132,449,1509.18
2025-07-29,IG Campaign B,8469,995,160,644.91
2025-04-12,IG Campaign B,14999,1499,334,800.69
2025-04-21,IG Campaign D,8490,1268,160,417.2
2025-04-07,IG Campaign D,9609,1745,354,1740.67
2024-11-18,IG Campaign A,2214,208,60,544.21
2025-02-10,IG Campaign B,15372,1164,206,206.17
2024-08-13,IG Campaign A,12592,732,75,601.42
2025-03-21,IG Campaign B,13697,2668,604,1695.47
2025-05-09,IG Campaign A,15536,2977,856,1578.78
2025-04-19,IG Campaign C,19168,1303,94,276.45
2025-05-13,IG Campaign D,12345,190,48,796.31
2025-01-09,IG Campaign B,4502,393,88,622.71
2025-04-03,IG Campaign B,18672,3311,650,1095.33
2024-11-13,IG Campaign A,15604,2427,682,592.01
2025-03-19,IG Campaign A,12718,2156,276,1655.43
2024-09-01,IG Campaign D,19294,2677,789,1487.61
2024-09-07,IG Campaign B,4458,413,71,1555.63
2025-04-08,IG Campaign B,14595,1510,209,1810.35
2025-08-01,IG Campaign B,8049,744,158,1034.5
2025-07-31,IG Campaign C,6097,1100,171,1192.25
2025-07-27,IG Campaign C,19058,3236,311,787.31
2024-10-01,IG Campaign D,4747,739,66,974.17
2025-05-31,IG Campaign A,7723,672,128,1543.37
2024-12-23,IG Campaign D,16216,1219,172,456.53
2025-07-17,IG Campaign C,2278,299,31,360.08
2025-04-28,IG Campaign A,17114,1912,428,1485.04
2025-05-12,IG Campaign A,18249,2667,658,606.22
2025-06-23,IG Campaign A,13637,2006,185,378.11
2025-02-09,IG Campaign B,13769,2540,170,781.86
2024-10-08,IG Campaign B,6877,518,33,1301.95
2025-03-09,IG Campaign A,13437,1614,409,126.96
2025-06-27,IG Campaign D,6590,940,180,521.15
2024-11-05,IG Campaign D,13660,1891,521,1788.81
2025-04-29,IG Campaign D,16945,1127,322,684.51
2025-04-30,IG Campaign B,16658,655,62,442.55
2025-06-06,IG Campaign B,1406,98,6,1475.7
2025-05-21,IG Campaign D,10618,263,65,137.14
2024-11-06,IG Campaign B,7713,1186,169,1190.74
2024-10-31,IG Campaign D,8083,444,95,1601.68
2025-07-02,IG Campaign A,12398,1053,296,1125.42
2024-10-14,IG Campaign A,18235,2859,669,289.52
2024-10-01,IG Campaign A,18366,243,50,961.92
2024-08-12,IG Campaign A,8970,239,52,1268.39
2025-06-23,IG Campaign C,2099,302,42,1344.22
2024-09-23,IG Campaign A,12703,420,74,769.38
2024-08-20,IG Campaign D,15581,1624,146,795.08
2024-12-02,IG Campaign C,5079,877,151,1523.38
2025-02-04,IG Campaign B,3549,65,13,1628.6
2025-06-04,IG Campaign A,12757,1440,263,1065.1
2024-11-18,IG Campaign B,15010,764,120,1104.39
2025-05-15,IG Campaign B,17848,984,79,322.89
2024-09-05,IG Campaign B,8826,763,168,1971.34
2024-11-03,IG Campaign C,1461,167,34,1625.32
2024-11-05,IG Campaign D,9390,1104,61,459.98
2024-11-29,IG Campaign B,19890,1785,460,184.66
2025-07-25,IG Campaign A,12840,332,20,1736.33
