date,campaign_name,emails_sent,opens,clicks,conversions
2025-03-29,Email Campaign Y,3665,1043,248,47
2025-07-26,Email Campaign X,13324,2083,396,75
2025-07-03,Email Campaign Y,2348,1088,168,20
2024-09-04,Email Campaign Z,4957,654,171,25
2024-10-21,Email Campaign X,11689,5055,957,133
2025-02-23,Email Campaign W,8292,4029,957,222
2024-12-09,Email Campaign X,12888,5362,564,132
2024-09-19,Email Campaign Z,11689,3926,486,115
2025-03-20,Email Campaign X,5619,1761,113,12
2025-01-22,Email Campaign Y,4592,1046,155,31
2025-01-28,Email Campaign Y,6686,2906,152,14
2024-11-18,Email Campaign W,1338,248,64,15
2024-11-02,Email Campaign X,13918,2100,529,131
2025-02-25,Email Campaign Y,14922,2979,154,13
2024-09-17,Email Campaign X,14244,4749,523,75
2025-06-16,Email Campaign Z,6638,2684,510,82
2024-09-29,Email Campaign W,4306,1883,302,68
2024-11-05,Email Campaign X,9185,4202,1082,244
2025-06-11,Email Campaign Y,9596,1268,314,41
2025-07-22,Email Campaign X,2602,673,62,14
2024-11-17,Email Campaign X,10377,3549,862,182
2025-06-04,Email Campaign Z,1338,173,12,1
2025-05-27,Email Campaign X,4489,2154,338,26
2024-08-23,Email Campaign W,9243,1371,378,90
2025-06-04,Email Campaign Z,4171,1264,188,37
2024-08-04,Email Campaign Z,8841,3477,910,67
2025-02-06,Email Campaign Y,4929,736,185,10
2024-10-01,Email Campaign Z,5057,1592,165,13
2025-04-18,Email Campaign Z,11665,2414,169,35
2024-12-08,Email Campaign Y,11826,1253,312,52
2025-03-08,Email Campaign X,14107,4482,885,104
2025-07-21,Email Campaign W,3652,938,263,14
2025-05-10,Email Campaign Y,2525,706,65,13
2025-06-16,Email Campaign Y,14980,5886,950,234
2025-07-27,Email Campaign W,14143,2245,266,20
2025-07-16,Email Campaign Y,1928,733,64,13
2025-02-06,Email Campaign W,4796,969,71,7
2024-09-29,Email Campaign Y,10807,1524,191,40
2025-05-15,Email Campaign W,14212,6614,1475,101
2025-01-19,Email Campaign X,12014,1365,107,20
2024-09-17,Email Campaign X,7821,1697,375,66
2025-04-05,Email Campaign X,6284,723,203,37
2025-03-20,Email Campaign X,6985,1085,154,33
2025-04-02,Email Campaign X,7812,2590,340,21
2025-07-08,Email Campaign Z,12154,5043,1479,164
2025-01-23,Email Campaign Y,10699,1948,383,44
2025-01-10,Email Campaign W,8864,3254,746,172
2025-07-06,Email Campaign W,10714,2251,208,28
2025-02-08,Email Campaign Z,1990,322,51,10
2025-04-20,Email Campaign Z,10483,3024,621,120
2025-03-20,Email Campaign Y,2301,895,213,46
2025-06-15,Email Campaign Y,3899,1789,116,8
2025-07-19,Email Campaign X,14438,3392,918,68
2025-07-17,Email Campaign W,4594,880,152,19
2025-07-27,Email Campaign X,8648,2729,696,92
2025-07-19,Email Campaign W,8799,4079,355,57
2025-06-26,Email Campaign W,10137,3516,660,137
2025-03-06,Email Campaign Y,3248,1186,322,75
2024-10-07,Email Campaign W,5551,1124,131,17
2024-11-04,Email Campaign Y,14731,3291,401,46
2024-11-26,Email Campaign Z,7928,3101,467,67
2024-12-31,Email Campaign Y,9164,2818,343,44
2024-10-11,Email Campaign X,11886,5194,1231,266
2025-03-24,Email Campaign Y,2773,1163,169,12
2025-07-08,Email Campaign X,9821,3565,296,40
2025-01-10,Email Campaign Z,8799,3226,535,58
2024-09-30,Email Campaign W,6718,3104,477,116
2024-10-16,Email Campaign Z,5093,1441,195,40
2024-11-06,Email Campaign Y,2386,1131,112,15
2024-08-18,Email Campaign W,1866,637,117,26
2024-12-17,Email Campaign X,12958,4859,568,117
2025-04-24,Email Campaign Y,3288,576,59,10
2024-11-13,Email Campaign Y,10785,5041,345,64
2024-12-13,Email Campaign X,2692,765,46,4
2024-09-12,Email Campaign W,1108,324,48,4
2025-04-04,Email Campaign Z,8084,979,162,18
2025-01-05,Email Campaign X,6628,2378,533,79
2024-09-19,Email Campaign Z,3780,788,66,8
2025-01-11,Email Campaign Y,2475,782,45,6
2025-02-28,Email Campaign Y,8917,1827,387,92
2024-10-19,Email Campaign Z,3880,666,141,11
2024-10-17,Email Campaign W,9803,2622,157,27
2025-06-07,Email Campaign Y,9545,1221,314,74
2025-02-10,Email Campaign X,3974,1009,155,19
2024-08-16,Email Campaign Z,2063,530,123,26
2024-12-06,Email Campaign Y,1586,679,181,26
2025-02-19,Email Campaign Y,1865,626,51,4
2024-10-03,Email Campaign Z,1901,683,181,36
2024-09-01,Email Campaign Z,13524,2928,382,38
2024-09-27,Email Campaign W,1229,434,103,17
2025-04-27,Email Campaign X,4345,903,48,9
2025-01-13,Email Campaign Z,2074,917,83,10
2025-05-23,Email Campaign Z,7893,2715,231,20
2025-05-04,Email Campaign W,13543,5620,439,32
2024-11-07,Email Campaign W,2267,778,181,12
2024-08-08,Email Campaign W,7150,2608,303,25
2024-10-16,Email Campaign Z,14747,4669,819,151
2024-11-09,Email Campaign X,3614,1538,100,17
2025-07-06,Email Campaign X,7205,3004,428,46
2025-02-14,Email Campaign W,10400,4139,704,99
2024-08-13,Email Campaign W,1965,235,60,7
2024-08-20,Email Campaign W,7632,1123,228,38
2025-01-03,Email Campaign W,10878,2646,627,98
2024-10-19,Email Campaign X,2731,888,238,59
2025-03-03,Email Campaign W,5859,1635,264,63
2025-02-25,Email Campaign W,6441,1801,210,37
2024-11-27,Email Campaign Y,13728,2490,636,138
2024-08-21,Email Campaign Y,4533,755,92,13
2025-07-22,Email Campaign W,3723,1167,86,20
2025-03-31,Email Campaign X,12269,1586,95,14
2024-10-09,Email Campaign Y,13227,4239,1114,137
2025-01-09,Email Campaign W,2241,774,209,43
2024-10-27,Email Campaign Y,12281,5037,657,96
2025-01-29,Email Campaign Y,4784,554,61,9
2025-06-28,Email Campaign Y,10349,1114,313,53
2025-06-16,Email Campaign Y,5217,1831,128,17
2025-05-28,Email Campaign X,8892,3980,486,46
2025-07-09,Email Campaign W,6890,935,242,36
2024-11-01,Email Campaign W,1589,564,66,9
2024-12-13,Email Campaign W,12670,3374,701,134
2025-03-27,Email Campaign Y,4339,993,65,15
2024-08-22,Email Campaign Y,10648,1197,349,21
2025-03-09,Email Campaign Y,2687,948,199,26
2025-05-28,Email Campaign W,10728,4132,1113,203
2025-06-20,Email Campaign W,8253,1544,190,45
2024-10-24,Email Campaign W,10728,5324,1384,291
2025-02-11,Email Campaign Y,5679,1414,350,42
2025-02-24,Email Campaign W,12011,5015,740,156
2024-11-11,Email Campaign Y,13901,2344,664,116
2025-02-02,Email Campaign X,1068,354,53,4
2024-11-19,Email Campaign W,3811,1530,343,75
2024-08-24,Email Campaign X,12386,3794,319,22
2025-04-11,Email Campaign Z,2000,593,53,5
2025-06-06,Email Campaign Y,7436,2550,755,181
2025-04-08,Email Campaign W,7852,2850,818,169
2024-08-28,Email Campaign W,11333,3819,708,55
2025-01-01,Email Campaign Y,14202,3783,263,46
2024-10-02,Email Campaign Z,8744,950,223,15
2024-12-27,Email Campaign X,4795,1421,221,28
2025-05-29,Email Campaign W,6114,2277,274,17
2025-03-18,Email Campaign Y,11920,2740,153,35
2024-11-02,Email Campaign Z,1072,406,117,10
2025-05-10,Email Campaign Y,11977,2028,232,36
2025-06-10,Email Campaign Z,5443,1569,84,15
2025-04-30,Email Campaign Z,13587,4448,1308,160
2024-12-09,Email Campaign W,11350,4750,1120,268
2024-08-11,Email Campaign X,1642,777,83,13
2025-05-30,Email Campaign X,10211,3972,349,29
2024-11-18,Email Campaign Z,2847,591,57,11
2024-10-31,Email Campaign Y,13779,3424,346,72
2025-02-08,Email Campaign W,2044,901,253,53
2025-03-23,Email Campaign Y,13265,2867,147,31
2024-11-16,Email Campaign Z,11864,5325,694,81
2025-05-11,Email Campaign X,10032,3277,703,45
2025-05-15,Email Campaign Z,7690,3672,824,140
2024-10-05,Email Campaign W,5521,2093,565,45
2024-12-15,Email Campaign Y,9191,4201,1073,63
2025-02-08,Email Campaign Y,13859,1803,202,41
2024-08-18,Email Campaign X,3612,1431,260,26
2024-10-19,Email Campaign Y,9122,3099,799,48
2024-11-26,Email Campaign Z,11444,2127,541,27
2025-07-27,Email Campaign W,7828,1303,254,38
2024-11-24,Email Campaign X,9469,4085,541,84
2024-10-07,Email Campaign Y,8451,1524,308,66
2025-06-26,Email Campaign W,12669,1516,89,16
2024-09-13,Email Campaign Y,5312,2037,215,11
2024-10-02,Email Campaign W,6843,1216,229,31
2025-04-05,Email Campaign Y,7240,833,134,29
2025-07-25,Email Campaign Y,9999,4973,593,145
2025-07-03,Email Campaign W,11427,4267,1196,271
2025-02-10,Email Campaign W,12195,3682,637,33
2024-12-18,Email Campaign W,13822,2868,151,19
2024-12-11,Email Campaign W,13130,5525,355,68
2025-06-11,Email Campaign X,10487,4314,924,58
2025-05-19,Email Campaign Z,9910,1843,365,67
2024-12-18,Email Campaign X,4686,1343,145,30
2024-08-18,Email Campaign X,7135,1020,225,20
2024-12-21,Email Campaign W,13183,5704,1380,179
2025-02-02,Email Campaign Y,9988,2234,249,49
2025-04-20,Email Campaign Y,2655,349,73,15
2025-07-15,Email Campaign X,11771,2060,133,11
2024-08-26,Email Campaign X,10669,1649,260,27
2025-03-21,Email Campaign Z,7346,2154,484,42
2025-03-15,Email Campaign Y,3138,582,162,9
2025-05-29,Email Campaign Z,7141,952,186,16
2024-09-08,Email Campaign W,14169,1689,131,14
2024-11-08,Email Campaign X,2633,1151,192,45
2025-05-09,Email Campaign Z,14576,5366,1293,265
2024-11-09,Email Campaign W,7533,837,97,19
2024-08-02,Email Campaign W,2935,310,62,14
2025-06-04,Email Campaign Y,4908,1697,462,62
2025-02-22,Email Campaign X,5274,878,109,16
2025-06-10,Email Campaign W,2305,271,43,6
2024-09-19,Email Campaign W,8763,3269,558,40
2024-09-11,Email Campaign Z,12185,3658,980,139
2025-04-29,Email Campaign X,5831,2348,496,86
2024-09-03,Email Campaign W,10937,3033,471,44
2024-09-01,Email Campaign Y,8091,3056,355,34
2024-09-01,Email Campaign Y,12822,1590,443,102
2025-07-05,Email Campaign X,6746,2877,429,70
2025-05-03,Email Campaign X,14657,2541,476,104
2025-05-17,Email Campaign Z,4654,1550,283,16
2024-10-05,Email Campaign Z,4119,916,68,14
2024-11-19,Email Campaign X,12197,2705,161,28
2025-05-15,Email Campaign Y,5733,2620,249,53
2025-06-28,Email Campaign X,14825,2206,557,37
2024-08-02,Email Campaign W,5278,2069,360,78
2025-05-20,Email Campaign X,3177,1401,269,15
2024-11-13,Email Campaign W,7759,2987,486,54
2025-01-31,Email Campaign Z,10759,3141,749,106
2025-07-25,Email Campaign Z,4413,2065,173,28
2025-01-09,Email Campaign Y,7150,1045,77,15
2025-03-11,Email Campaign X,9810,2435,517,52
2025-05-13,Email Campaign Y,2559,584,122,23
2025-01-04,Email Campaign X,4913,1747,250,39
2025-07-28,Email Campaign W,9716,3807,415,79
2025-07-03,Email Campaign W,6903,1086,65,9
2025-06-18,Email Campaign X,13280,1852,501,28
2024-12-24,Email Campaign W,9885,2339,388,63
2025-03-15,Email Campaign X,9944,4911,286,51
2025-03-30,Email Campaign W,12327,5830,1605,375
2024-08-31,Email Campaign W,6070,2113,205,30
2025-05-31,Email Campaign W,5756,2190,358,36
2025-06-24,Email Campaign Y,7675,1959,389,42
2025-05-03,Email Campaign Y,7032,1884,308,26
2024-12-17,Email Campaign W,10986,2113,322,78
2025-02-15,Email Campaign X,12396,2321,568,101
2024-09-10,Email Campaign Z,9472,3603,630,151
2024-11-18,Email Campaign Y,10115,2375,703,122
2025-03-31,Email Campaign Z,12778,2292,152,35
2024-11-26,Email Campaign W,8309,3971,547,130
2025-06-15,Email Campaign W,3106,716,111,26
2024-11-11,Email Campaign X,13911,5870,1213,75
2025-04-20,Email Campaign Z,6236,2563,494,93
2025-06-28,Email Campaign X,14109,2718,322,65
2025-05-20,Email Campaign Y,14819,3344,273,22
2025-01-17,Email Campaign W,2874,1395,214,52
2024-08-02,Email Campaign X,10332,3992,557,63
2025-03-15,Email Campaign Z,1535,687,136,22
2024-08-26,Email Campaign X,10698,5128,1300,170
2024-09-16,Email Campaign Z,11354,1628,258,18
2024-10-27,Email Campaign Y,3142,373,103,24
2024-11-17,Email Campaign Z,13650,6549,1147,272
2025-05-16,Email Campaign X,10707,3085,735,71
2025-01-25,Email Campaign X,13337,5859,490,27
2025-02-21,Email Campaign Z,8213,1463,368,45
2025-05-19,Email Campaign Z,12835,2234,590,91
2024-11-06,Email Campaign X,2007,712,136,32
2025-03-27,Email Campaign Z,5667,1490,78,15
2025-06-11,Email Campaign X,11710,1780,487,108
2024-09-22,Email Campaign W,7011,2744,400,24
2025-03-03,Email Campaign Z,2880,984,124,25
2024-10-03,Email Campaign X,6014,686,130,17
2025-03-31,Email Campaign W,1179,119,15,3
2024-12-07,Email Campaign Y,10429,3924,240,34
2025-06-21,Email Campaign Y,11477,5447,707,111
2025-02-10,Email Campaign Z,7076,1409,171,12
2024-09-29,Email Campaign W,9154,2134,381,82
2025-06-03,Email Campaign W,3483,1299,269,63
2024-09-13,Email Campaign Z,5761,873,196,15
2024-10-11,Email Campaign W,8798,4388,843,159
2025-02-15,Email Campaign W,12440,5244,1167,136
2025-04-06,Email Campaign W,9021,2010,119,28
2025-02-04,Email Campaign Z,3642,1090,249,38
2024-11-20,Email Campaign Y,6737,2303,451,79
2024-09-23,Email Campaign W,9786,1767,440,77
2025-01-04,Email Campaign W,9417,2583,328,63
2024-12-22,Email Campaign X,8128,2958,870,185
2024-08-30,Email Campaign Y,7489,2069,111,27
2025-03-08,Email Campaign Z,8246,2157,369,41
2025-01-19,Email Campaign X,11829,2085,127,25
2025-07-28,Email Campaign Y,9540,1931,553,68
2025-06-14,Email Campaign W,2038,700,103,22
2024-08-01,Email Campaign W,6343,1612,311,73
2024-12-20,Email Campaign X,8849,2443,205,49
2025-05-20,Email Campaign W,8221,1356,341,53
2025-06-26,Email Campaign Z,10695,2752,801,93
2025-01-20,Email Campaign W,6733,1840,423,80
2025-06-25,Email Campaign X,12328,1371,335,36
2025-06-22,Email Campaign X,8401,2940,797,44
2024-12-28,Email Campaign X,7311,2585,524,105
2024-12-18,Email Campaign W,13136,1694,258,22
2025-04-16,Email Campaign W,12640,3892,424,89
2024-09-24,Email Campaign W,5814,1319,76,18
2024-10-21,Email Campaign Z,11854,1975,351,24
2025-01-16,Email Campaign W,5462,680,139,31
2024-11-06,Email Campaign W,10618,1479,245,41
2025-06-11,Email Campaign X,3723,856,179,43
2024-08-09,Email Campaign Z,5562,1543,412,52
2024-11-15,Email Campaign Z,10326,2956,178,41
2024-08-14,Email Campaign W,10804,4972,1409,320
2024-10-16,Email Campaign Y,7635,2431,337,28
2024-09-23,Email Campaign Y,13887,1620,204,31
2025-02-16,Email Campaign Z,13875,4259,544,87
2025-01-24,Email Campaign X,6137,2827,169,15
2025-06-12,Email Campaign W,4187,449,24,3
2024-11-21,Email Campaign Z,1696,797,201,18
2024-11-23,Email Campaign X,10262,1097,184,26
2024-11-10,Email Campaign X,4348,1903,552,88
2025-05-29,Email Campaign X,1850,657,130,21
2025-02-12,Email Campaign Y,7834,3536,667,113
2024-10-08,Email Campaign W,9713,1874,198,34
2024-12-10,Email Campaign W,1727,424,52,4
2024-09-18,Email Campaign X,4201,1629,180,27
2025-05-14,Email Campaign X,5051,1422,117,18
2025-07-02,Email Campaign Z,1091,236,66,8
2024-09-07,Email Campaign Y,4545,1107,111,11
2025-01-14,Email Campaign X,4545,1800,244,49
2025-01-30,Email Campaign W,1400,143,10,1
2025-02-11,Email Campaign Y,1030,109,14,2
2024-12-31,Email Campaign X,10792,3371,569,88
2024-11-15,Email Campaign Y,7174,2960,605,47
2024-11-02,Email Campaign Z,4382,768,71,8
2025-06-01,Email Campaign X,3854,510,38,9
2024-09-13,Email Campaign W,1052,509,113,10
2025-05-30,Email Campaign X,13296,5207,426,53
2025-06-15,Email Campaign Z,8898,2704,387,26
2025-05-27,Email Campaign Z,9020,3059,474,111
2025-04-29,Email Campaign Z,4105,1009,63,13
2024-11-29,Email Campaign W,4921,946,242,58
2024-09-07,Email Campaign Y,5681,631,33,7
2025-04-03,Email Campaign Y,9880,2401,247,32
2025-05-28,Email Campaign Y,10895,3833,407,46
2025-06-21,Email Campaign X,6598,2161,180,12
2024-12-07,Email Campaign Z,6023,2684,629,68
2024-09-30,Email Campaign Y,4511,1296,343,37
2025-03-08,Email Campaign W,7417,2396,198,12
2025-01-20,Email Campaign Y,6981,3196,213,49
2025-03-24,Email Campaign Z,12537,1437,143,11
2025-04-20,Email Campaign X,5078,1004,257,29
2025-04-25,Email Campaign Z,4733,1297,324,47
2025-01-06,Email Campaign Y,11882,3784,977,145
2024-10-25,Email Campaign X,7414,1993,194,47
2024-09-17,Email Campaign Z,11028,1279,121,27
2024-09-16,Email Campaign Z,13927,2557,637,82
2025-05-22,Email Campaign Y,8773,2514,346,23
2025-03-05,Email Campaign X,4436,2116,300,28
2025-01-07,Email Campaign X,13501,4537,753,89
2024-08-28,Email Campaign X,1810,327,77,15
2024-08-14,Email Campaign X,8066,2286,220,27
2024-11-19,Email Campaign X,8253,1483,432,62
2025-01-20,Email Campaign W,1689,797,232,50
2025-02-09,Email Campaign Y,10247,1882,180,21
2025-01-22,Email Campaign X,9648,4206,753,169
2024-08-21,Email Campaign X,1005,470,128,22
2025-03-19,Email Campaign Z,1782,561,42,8
2025-06-25,Email Campaign X,2825,1050,63,4
2025-05-13,Email Campaign Z,5747,2338,390,71
2024-12-27,Email Campaign W,12185,4627,1072,259
2025-02-23,Email Campaign Z,6020,780,59,11
2025-03-28,Email Campaign Z,8491,2353,567,112
2025-04-06,Email Campaign Y,12605,3299,226,55
2025-01-18,Email Campaign W,9012,1439,101,15
2024-09-28,Email Campaign Y,13217,5961,598,139
2025-02-20,Email Campaign X,10779,5166,833,153
2025-01-09,Email Campaign X,13309,2347,382,23
2024-09-23,Email Campaign X,8787,4024,483,49
2025-02-05,Email Campaign W,7697,2336,640,96
2024-11-07,Email Campaign Y,14142,2214,642,76
2024-11-07,Email Campaign Z,3993,1951,465,78
2024-10-11,Email Campaign Y,10394,3636,903,201
2024-10-20,Email Campaign Y,1280,175,21,3
2025-04-11,Email Campaign W,13908,4097,1165,151
2025-06-07,Email Campaign Z,8682,2522,400,95
2025-07-22,Email Campaign Z,5236,1152,300,41
2024-11-05,Email Campaign Y,11525,1460,264,41
2024-11-17,Email Campaign Z,12951,1735,460,61
2024-11-24,Email Campaign X,11178,3692,686,59
2025-05-28,Email Campaign Z,3492,890,204,14
2024-08-31,Email Campaign Y,10434,4544,1209,234
2025-01-14,Email Campaign W,9287,2644,572,120
2024-10-21,Email Campaign Y,13412,6221,754,39
2024-11-05,Email Campaign X,14038,6274,612,147
2025-01-07,Email Campaign Y,5481,2609,621,103
2025-03-09,Email Campaign Z,1096,471,106,8
2024-08-12,Email Campaign Z,5207,1070,247,33
2025-06-23,Email Campaign Z,5010,1628,87,19
2025-01-11,Email Campaign Z,11806,1657,418,42
2025-03-03,Email Campaign Y,6678,2919,462,30
2025-02-06,Email Campaign W,14899,7037,1397,308
2024-09-14,Email Campaign Y,11294,5276,1502,192
2025-07-29,Email Campaign X,6473,1892,407,61
2024-10-28,Email Campaign Y,8913,1574,180,44
2025-03-07,Email Campaign Z,9114,3497,470,48
2025-07-17,Email Campaign W,5743,1049,220,24
2024-10-29,Email Campaign Z,9768,1616,170,23
2024-08-14,Email Campaign Z,8251,2123,142,28
2025-03-06,Email Campaign Y,3700,1423,335,70
2025-05-14,Email Campaign Y,11756,1897,248,46
2024-12-15,Email Campaign Y,13493,2614,700,124
2025-01-05,Email Campaign Y,14771,6886,1948,311
2025-04-28,Email Campaign W,4771,783,90,20
2025-04-06,Email Campaign W,8380,1338,176,19
2025-01-17,Email Campaign W,10486,2659,268,21
2025-03-06,Email Campaign Y,10434,2774,164,17
2024-09-30,Email Campaign Z,8966,3118,832,202
2024-12-12,Email Campaign W,14707,4391,754,158
2024-12-15,Email Campaign Y,4685,833,97,18
2025-02-24,Email Campaign Y,1060,332,67,7
2025-03-10,Email Campaign Z,14558,3935,909,89
2025-07-15,Email Campaign Z,11048,3025,741,52
2024-09-19,Email Campaign W,3767,829,114,18
2024-12-23,Email Campaign W,1959,866,259,29
2025-03-18,Email Campaign Y,1570,225,38,6
2025-03-30,Email Campaign Z,4544,1844,145,10
2024-08-12,Email Campaign X,10400,4508,918,54
2024-10-14,Email Campaign W,6809,2890,339,70
2025-07-21,Email Campaign Z,11192,4923,675,133
2024-08-13,Email Campaign W,1514,323,30,5
2025-01-06,Email Campaign Z,7926,968,207,38
2024-10-20,Email Campaign Y,2621,953,257,30
2024-11-16,Email Campaign Z,8276,3626,578,46
2024-10-12,Email Campaign W,7580,954,175,39
2024-11-08,Email Campaign X,11848,2672,167,13
2025-02-01,Email Campaign Z,5633,2711,198,42
2025-07-24,Email Campaign W,11145,1841,403,53
2025-01-18,Email Campaign W,7137,2307,304,48
2024-08-21,Email Campaign X,1736,377,54,11
2024-11-04,Email Campaign Z,11600,2595,532,117
2024-08-28,Email Campaign Z,13316,3086,261,45
2025-02-03,Email Campaign Z,2832,599,149,27
2024-11-27,Email Campaign W,13103,2165,298,26
2025-05-13,Email Campaign Y,14314,5319,1562,359
2025-07-02,Email Campaign Y,2062,213,60,10
2024-12-03,Email Campaign X,7266,1425,224,27
2024-08-31,Email Campaign Y,14483,7107,1216,129
2025-05-13,Email Campaign Y,13073,4633,790,180
2025-02-21,Email Campaign W,7690,772,226,43
2024-10-18,Email Campaign Z,7329,777,47,11
2025-05-14,Email Campaign X,11765,1632,386,32
2025-01-01,Email Campaign Y,1206,309,21,1
2025-05-16,Email Campaign W,9686,4827,1178,242
2025-03-01,Email Campaign Z,6390,2982,220,32
2025-04-05,Email Campaign Z,9676,1258,332,32
2025-03-21,Email Campaign Y,14480,3189,490,117
2024-08-12,Email Campaign Z,10369,2844,758,126
2025-01-09,Email Campaign Z,1478,307,40,2
2024-08-17,Email Campaign Z,4488,2178,408,30
2025-02-06,Email Campaign W,5035,636,103,6
2025-03-05,Email Campaign Z,12830,5253,623,64
2025-07-06,Email Campaign Z,12100,1774,374,73
2024-10-14,Email Campaign Y,1526,158,34,3
2025-02-03,Email Campaign Y,12487,4507,1270,175
2024-10-01,Email Campaign Y,3757,1076,225,12
2025-05-22,Email Campaign W,12078,1758,92,5
